Date,symbol,name,stock_at_date
2024-02-15,GOOGL,Google,142.77000427246094
2024-02-16,GOOGL,Google,140.52000427246094
2024-02-20,GOOGL,Google,141.1199951171875
2024-02-21,GOOGL,Google,142.5500030517578
2024-02-22,GOOGL,Google,144.08999633789062
2024-02-23,GOOGL,Google,143.9600067138672
2024-02-26,GOOGL,Google,137.57000732421875
2024-02-27,GOOGL,Google,138.8800048828125
2024-02-28,GOOGL,Google,136.3800048828125
2024-02-29,GOOGL,Google,138.4600067138672
2024-03-01,GOOGL,Google,137.13999938964844
2024-03-04,GOOGL,Google,133.35000610351562
2024-03-05,GOOGL,Google,132.6699981689453
2024-03-06,GOOGL,Google,131.39999389648438
2024-03-07,GOOGL,Google,134.3800048828125
2024-03-08,GOOGL,Google,135.41000366210938
2024-03-11,GOOGL,Google,137.6699981689453
2024-03-12,GOOGL,Google,138.5
2024-03-13,GOOGL,Google,139.7899932861328
2024-03-14,GOOGL,Google,143.10000610351562
2024-03-15,GOOGL,Google,141.17999267578125
2024-03-18,GOOGL,Google,147.67999267578125
2024-03-19,GOOGL,Google,147.02999877929688
2024-03-20,GOOGL,Google,148.74000549316406
2024-03-21,GOOGL,Google,147.60000610351562
2024-03-22,GOOGL,Google,150.77000427246094
2024-03-25,GOOGL,Google,150.07000732421875
2024-03-26,GOOGL,Google,150.6699981689453
2024-03-27,GOOGL,Google,150.8699951171875
2024-03-28,GOOGL,Google,150.92999267578125
2024-04-01,GOOGL,Google,155.49000549316406
2024-04-02,GOOGL,Google,154.55999755859375
2024-04-03,GOOGL,Google,154.9199981689453
2024-04-04,GOOGL,Google,150.52999877929688
2024-04-05,GOOGL,Google,152.5
2024-04-08,GOOGL,Google,154.85000610351562
2024-04-09,GOOGL,Google,156.60000610351562
2024-04-10,GOOGL,Google,156.13999938964844
2024-04-11,GOOGL,Google,159.41000366210938
2024-04-12,GOOGL,Google,157.72999572753906
2024-04-15,GOOGL,Google,155.02000427246094
